Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,39.3,76.5,1997,9.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1997,
Hydrological,Flood,Riverine flood,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1997,29.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1997,4.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1997,
Meteorological,Storm,Sand/Dust storm,EGY,Egypt,Northern Africa,Africa,,,1997,18.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1997,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1997,
Meteorological,Extreme temperature,Heat wave,PAK,Pakistan,Southern Asia,Asia,,,1997,100.0
Meteorological,Storm,Storm (General),ROU,Romania,Eastern Europe,Europe,,,1997,12.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1997,
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1997,111.0
Meteorological,Storm,Lightning/Thunderstorms,PAK,Pakistan,Southern Asia,Asia,,,1997,22.0
Geophysical,Volcanic activity,Ash fall,MEX,Mexico,Latin America and the Caribbean,Americas,19.02,-98.38,1997,20.0
Hydrological,Flood,Riverine flood,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1997,1.0
Meteorological,Storm,Lightning/Thunderstorms,USA,United States of America,Northern America,Americas,,,1997,16.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1997,300.0
Meteorological,Extreme temperature,Heat wave,CHN,China,Eastern Asia,Asia,,,1997,16.0
Hydrological,Mass movement (wet),Landslide (wet),CHN,China,Eastern Asia,Asia,,,1997,79.0
Meteorological,Storm,Tropical cyclone,USA,United States of America,Northern America,Americas,,,1997,
Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,,,1997,5.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1997,244.0
Meteorological,Storm,Lightning/Thunderstorms,USA,United States of America,Northern America,Americas,,,1997,5.0
Hydrological,Flood,Flood (General),GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1997,
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1997,
Hydrological,Flood,Flood (General),CHE,Switzerland,Western Europe,Europe,,,1997,
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1997,100.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1997,63.0
Meteorological,Extreme temperature,Cold wave,CHN,China,Eastern Asia,Asia,,,1997,
Hydrological,Flood,Riverine flood,AFG,Afghanistan,Southern Asia,Asia,,,1997,30.0
Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,,,1997,25.0
Meteorological,Storm,Tropical cyclone,VNM,Viet Nam,South-eastern Asia,Asia,,,1997,10.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1997,16.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1997,
Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,,,1997,
Geophysical,Earthquake,Ground movement,ARM,Armenia,Western Asia,Asia,41.101,45.14,1997,
Biological,Epidemic,Bacterial disease,DZA,Algeria,Northern Africa,Africa,,,1997,1.0
Biological,Epidemic,Bacterial disease,GHA,Ghana,Sub-Saharan Africa,Africa,,,1997,26.0
Biological,Epidemic,Viral disease,IDN,Indonesia,South-eastern Asia,Asia,,,1997,47.0
Biological,Epidemic,Viral disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Bacterial disease,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1997,49.0
Biological,Epidemic,Bacterial disease,BFA,Burkina Faso,Sub-Saharan Africa,Africa,,,1997,2274.0
Biological,Epidemic,Bacterial disease,BEN,Benin,Sub-Saharan Africa,Africa,,,1997,47.0
Biological,Epidemic,Bacterial disease,MLI,Mali,Sub-Saharan Africa,Africa,,,1997,1098.0
Biological,Epidemic,Bacterial disease,NER,Niger,Sub-Saharan Africa,Africa,,,1997,251.0
Biological,Epidemic,Bacterial disease,GMB,Gambia,Sub-Saharan Africa,Africa,,,1997,120.0
Biological,Epidemic,Bacterial disease,SLE,Sierra Leone,Sub-Saharan Africa,Africa,,,1997,15.0
Biological,Epidemic,Bacterial disease,TCD,Chad,Sub-Saharan Africa,Africa,,,1997,239.0
Biological,Epidemic,Bacterial disease,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1997,18.0
Biological,Epidemic,Bacterial disease,TJK,Tajikistan,Central Asia,Asia,,,1997,168.0
Biological,Epidemic,Bacterial disease,BDI,Burundi,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Bacterial disease,KGZ,Kyrgyzstan,Central Asia,Asia,,,1997,22.0
Biological,Epidemic,Bacterial disease,IRQ,Iraq,Western Asia,Asia,,,1997,
Biological,Epidemic,Bacterial disease,JPN,Japan,Eastern Asia,Asia,,,1997,
Biological,Epidemic,Bacterial disease,MYS,Malaysia,South-eastern Asia,Asia,,,1997,17.0
Biological,Epidemic,Bacterial disease,IDN,Indonesia,South-eastern Asia,Asia,,,1997,150.0
Biological,Epidemic,Viral disease,CUB,Cuba,Latin America and the Caribbean,Americas,,,1997,3.0
Biological,Epidemic,Bacterial disease,IND,India,Southern Asia,Asia,,,1997,48.0
Biological,Epidemic,Bacterial disease,UKR,Ukraine,Eastern Europe,Europe,,,1997,
Biological,Epidemic,Viral disease,UGA,Uganda,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Bacterial disease,BLR,Belarus,Eastern Europe,Europe,,,1997,
Biological,Epidemic,Viral disease,NPL,Nepal,Southern Asia,Asia,,,1997,84.0
Biological,Epidemic,Viral disease,IND,India,Southern Asia,Asia,,,1997,
Biological,Epidemic,Viral disease,RUS,Russian Federation,Eastern Europe,Europe,,,1997,
Biological,Epidemic,Bacterial disease,MWI,Malawi,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Viral disease,BRA,Brazil,Latin America and the Caribbean,Americas,,,1997,
Biological,Epidemic,Bacterial disease,MWI,Malawi,Sub-Saharan Africa,Africa,,,1997,10.0
Biological,Epidemic,Bacterial disease,KEN,Kenya,Sub-Saharan Africa,Africa,,,1997,237.0
Biological,Epidemic,Bacterial disease,SOM,Somalia,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Bacterial disease,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1997,304.0
Biological,Epidemic,Bacterial disease,UGA,Uganda,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Viral disease,SLE,Sierra Leone,Sub-Saharan Africa,Africa,,,1997,36.0
Biological,Epidemic,Viral disease,SOM,Somalia,Sub-Saharan Africa,Africa,,,1997,500.0
Hydrological,Flood,Flood (General),MDA,Republic of Moldova,Eastern Europe,Europe,,,1997,9.0
Hydrological,Flood,Flood (General),ECU,Ecuador,Latin America and the Caribbean,Americas,,,1997,218.0
Biological,Epidemic,Bacterial disease,DJI,Djibouti,Sub-Saharan Africa,Africa,,,1997,29.0
Meteorological,Storm,Tropical cyclone,PER,Peru,Latin America and the Caribbean,Americas,,,1997,518.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,39.422,76.839,1997,2.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,39.527,76.941,1997,9.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,33.938,-71.872,1997,
Geophysical,Earthquake,Ground movement,ZAF,South Africa,Sub-Saharan Africa,Africa,-26.857,26.619,1997,15.0
Biological,Epidemic,Bacterial disease,BDI,Burundi,Sub-Saharan Africa,Africa,,,1997,21.0
Biological,Epidemic,Bacterial disease,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1997,6.0
Biological,Epidemic,Viral disease,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1997,12.0
Biological,Epidemic,Viral disease,COK,Cook Islands,Polynesia,Oceania,,,1997,
Biological,Epidemic,Bacterial disease,ESP,Spain,Southern Europe,Europe,,,1997,
Biological,Epidemic,Viral disease,MYS,Malaysia,South-eastern Asia,Asia,,,1997,50.0
Biological,Epidemic,Bacterial disease,KEN,Kenya,Sub-Saharan Africa,Africa,,,1997,140.0
Biological,Epidemic,Viral disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Bacterial disease,MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1997,
Biological,Epidemic,Bacterial disease,LKA,Sri Lanka,Southern Asia,Asia,,,1997,36.0
Biological,Epidemic,Infectious disease (General),CMR,Cameroon,Sub-Saharan Africa,Africa,,,1997,60.0
Biological,Epidemic,Bacterial disease,COG,Congo,Sub-Saharan Africa,Africa,,,1997,83.0
Biological,Epidemic,Viral disease,KHM,Cambodia,South-eastern Asia,Asia,,,1997,3.0
Biological,Epidemic,Bacterial disease,PER,Peru,Latin America and the Caribbean,Americas,,,1997,1.0
Biological,Epidemic,Viral disease,IND,India,Southern Asia,Asia,,,1997,32.0
Biological,Epidemic,Bacterial disease,KEN,Kenya,Sub-Saharan Africa,Africa,,,1997,555.0
Biological,Epidemic,Bacterial disease,NER,Niger,Sub-Saharan Africa,Africa,,,1997,11.0
Biological,Epidemic,Infectious disease (General),MYS,Malaysia,South-eastern Asia,Asia,,,1997,28.0
Biological,Epidemic,Viral disease,KEN,Kenya,Sub-Saharan Africa,Africa,,,1997,300.0
Hydrological,Flood,Flood (General),GRC,Greece,Southern Europe,Europe,,,1997,9.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1997,420.0
Meteorological,Storm,Tropical cyclone,MYS,Malaysia,South-eastern Asia,Asia,,,1997,2.0
Hydrological,Flood,Riverine flood,KOR,Republic of Korea,Eastern Asia,Asia,,,1997,4.0
Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1997,11.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1997,40.0
Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1997,2.0
Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,,,1997,2.0
Hydrological,Flood,Riverine flood,GEO,Georgia,Western Asia,Asia,,,1997,4.0
Hydrological,Flood,Riverine flood,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1997,16.0
Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,,,1997,18.0
Hydrological,Flood,Riverine flood,GEO,Georgia,Western Asia,Asia,,,1997,3.0
Hydrological,Flood,Riverine flood,COL,Colombia,Latin America and the Caribbean,Americas,,,1997,2.0
Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,,,1997,10.0
Meteorological,Storm,Blizzard/Winter storm,CAN,Canada,Northern America,Americas,,,1997,1.0
Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,,,1997,9.0
Hydrological,Flood,Riverine flood,BGR,Bulgaria,Eastern Europe,Europe,,,1997,
Climatological,Drought,Drought,ECU,Ecuador,Latin America and the Caribbean,Americas,,,1997,
Climatological,Drought,Drought,TCD,Chad,Sub-Saharan Africa,Africa,,,1997,
Climatological,Drought,Drought,GUY,Guyana,Latin America and the Caribbean,Americas,,,1997,
Climatological,Drought,Drought,ETH,Ethiopia,Sub-Saharan Africa,Africa,,,1997,
Climatological,Drought,Drought,NER,Niger,Sub-Saharan Africa,Africa,,,1997,
Climatological,Drought,Drought,MRT,Mauritania,Sub-Saharan Africa,Africa,,,1997,
Climatological,Drought,Drought,FRA,France,Western Europe,Europe,,,1997,
Climatological,Drought,Drought,ITA,Italy,Southern Europe,Europe,,,1997,
Climatological,Drought,Drought,PRT,Portugal,Southern Europe,Europe,,,1997,
Climatological,Drought,Drought,NIC,Nicaragua,Latin America and the Caribbean,Americas,,,1997,
Climatological,Drought,Drought,AGO,Angola,Sub-Saharan Africa,Africa,,,1997,
Climatological,Drought,Drought,IDN,Indonesia,South-eastern Asia,Asia,,,1997,672.0
Climatological,Drought,Drought,PNG,Papua New Guinea,Melanesia,Oceania,,,1997,60.0
Climatological,Drought,Drought,SLB,Solomon Islands,Melanesia,Oceania,,,1997,
Climatological,Drought,Drought,HND,Honduras,Latin America and the Caribbean,Americas,,,1997,
Climatological,Drought,Drought,VNM,Viet Nam,South-eastern Asia,Asia,,,1997,
Climatological,Drought,Drought,CHN,China,Eastern Asia,Asia,,,1997,
Hydrological,Mass movement (wet),Landslide (wet),MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,12.0
Meteorological,Extreme temperature,Cold wave,BGD,Bangladesh,Southern Asia,Asia,,,1998,120.0
Meteorological,Storm,Storm (General),CAN,Canada,Northern America,Americas,,,1998,28.0
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1998,1.0
Meteorological,Storm,Extra-tropical storm,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,,,1998,15.0
Hydrological,Flood,Flood (General),USA,United States of America,Northern America,Americas,,,1998,7.0
Hydrological,Flood,Coastal flood,AUS,Australia,Australia and New Zealand,Oceania,,,1998,2.0
Hydrological,Mass movement (wet),Avalanche (wet),IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1998,32.0
Hydrological,Mass movement (wet),Landslide (wet),PER,Peru,Latin America and the Caribbean,Americas,,,1998,14.0
Meteorological,Storm,Blizzard/Winter storm,KOR,Republic of Korea,Eastern Asia,Asia,,,1998,26.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1998,16.0
Hydrological,Flood,Riverine flood,MWI,Malawi,Sub-Saharan Africa,Africa,,,1998,4.0
Hydrological,Mass movement (wet),Landslide (wet),MOZ,Mozambique,Sub-Saharan Africa,Africa,,,1998,87.0
Hydrological,Flood,Coastal flood,AUS,Australia,Australia and New Zealand,Oceania,,,1998,2.0
Hydrological,Flood,Flood (General),GRC,Greece,Southern Europe,Europe,,,1998,3.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1998,42.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1998,10.0
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,37.075,70.089,1998,2323.0
Meteorological,Storm,Storm (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1998,
Hydrological,Mass movement (wet),Landslide (wet),BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,,,1998,60.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1998,
Hydrological,Mass movement (wet),Avalanche (wet),FRA,France,Western Europe,Europe,,,1998,9.0
Hydrological,Mass movement (wet),Avalanche (wet),PER,Peru,Latin America and the Caribbean,Americas,,,1998,31.0
Hydrological,Flood,Flood (General),URY,Uruguay,Latin America and the Caribbean,Americas,,,1998,1.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,30.154,57.605,1998,5.0
Biological,Epidemic,Infectious disease (General),IDN,Indonesia,South-eastern Asia,Asia,,,1998,672.0
Meteorological,Storm,Blizzard/Winter storm,CHN,China,Eastern Asia,Asia,,,1998,
Hydrological,Flood,Flood (General),PAK,Pakistan,Southern Asia,Asia,,,1998,1000.0
Biological,Epidemic,Bacterial disease,SOM,Somalia,Sub-Saharan Africa,Africa,,,1998,248.0
Meteorological,Storm,Tropical cyclone,TON,Tonga,Polynesia,Oceania,,,1998,
Hydrological,Flood,Flood (General),YEM,Yemen,Western Asia,Asia,,,1998,
Hydrological,Flood,Flood (General),ZMB,Zambia,Sub-Saharan Africa,Africa,,,1998,
Hydrological,Flood,Flash flood,AFG,Afghanistan,Southern Asia,Asia,,,1998,30.0
Meteorological,Storm,Storm (General),MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,4.0
Hydrological,Mass movement (wet),Avalanche (wet),TJK,Tajikistan,Central Asia,Asia,,,1998,11.0
Climatological,Wildfire,Forest fire,BRN,Brunei Darussalam,South-eastern Asia,Asia,,,1998,
Climatological,Wildfire,Forest fire,IDN,Indonesia,South-eastern Asia,Asia,,,1998,3.0
Climatological,Wildfire,Forest fire,MYS,Malaysia,South-eastern Asia,Asia,,,1998,
Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,,,1998,
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,3.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1998,26.0
Hydrological,Mass movement (wet),Landslide (wet),PAK,Pakistan,Southern Asia,Asia,,,1998,13.0
Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,,,1998,11.0
Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,,,1998,14.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,1.0
Meteorological,Storm,Storm (General),KOR,Republic of Korea,Eastern Asia,Asia,,,1998,19.0
Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,41.083,114.5,1998,49.0
Geophysical,Earthquake,Ground movement,ITA,Italy,Southern Europe,Europe,43.164,12.701,1998,
Hydrological,Flood,Flood (General),ARG,Argentina,Latin America and the Caribbean,Americas,,,1998,19.0
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,
Hydrological,Flood,Flood (General),PRY,Paraguay,Latin America and the Caribbean,Americas,,,1998,55.0
Hydrological,Flood,Flood (General),BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,3.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",GNB,Guinea-Bissau,Sub-Saharan Africa,Africa,,,1998,3.0
Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,32.457,59.976,1998,12.0
Hydrological,Flood,Flash flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1998,84.0
Hydrological,Flood,Flood (General),MDG,Madagascar,Sub-Saharan Africa,Africa,,,1998,
Climatological,Wildfire,Forest fire,PHL,Philippines,South-eastern Asia,Asia,,,1998,2.0
Meteorological,Storm,Tropical cyclone,VUT,Vanuatu,Melanesia,Oceania,,,1998,
Hydrological,Flood,Riverine flood,CAN,Canada,Northern America,Americas,,,1998,3.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1998,1.0
Hydrological,Flood,Flash flood,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1998,56.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1998,43.0
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1998,14.0
Meteorological,Storm,Sand/Dust storm,CHN,China,Eastern Asia,Asia,,,1998,12.0
Biological,Epidemic,Bacterial disease,PER,Peru,Latin America and the Caribbean,Americas,,,1998,
Meteorological,Storm,Tornado,IND,India,Southern Asia,Asia,,,1998,250.0
Geophysical,Earthquake,Ground movement,AUT,Austria,Western Europe,Europe,46.245,13.652,1998,
Geophysical,Earthquake,Ground movement,SVN,Slovenia,Southern Europe,Europe,46.245,13.652,1998,
Hydrological,Flood,Riverine flood,TJK,Tajikistan,Central Asia,Asia,,,1998,51.0
Hydrological,Flood,Flash flood,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1998,5.0
Meteorological,Storm,Storm (General),CHN,China,Eastern Asia,Asia,,,1998,62.0
Hydrological,Mass movement (wet),Landslide (wet),PYF,French Polynesia,Polynesia,Oceania,,,1998,13.0
Hydrological,Mass movement (wet),Landslide (wet),ITA,Italy,Southern Europe,Europe,,,1998,160.0
Hydrological,Flood,Flood (General),RUS,Russian Federation,Eastern Europe,Europe,,,1998,
Geophysical,Volcanic activity,Ash fall,CRI,Costa Rica,Latin America and the Caribbean,Americas,10.5,84.7,1998,
Climatological,Wildfire,Forest fire,CAN,Canada,Northern America,Americas,,,1998,
Climatological,Wildfire,Forest fire,MEX,Mexico,Latin America and the Caribbean,Americas,,,1998,50.0
Biological,Epidemic,Bacterial disease,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1998,1871.0
Biological,Epidemic,Bacterial disease,UGA,Uganda,Sub-Saharan Africa,Africa,,,1998,30.0
Biological,Epidemic,Bacterial disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1998,746.0
Biological,Epidemic,Bacterial disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1998,32.0
Biological,Epidemic,Bacterial disease,UZB,Uzbekistan,Central Asia,Asia,,,1998,40.0
Biological,Epidemic,Viral disease,PNG,Papua New Guinea,Melanesia,Oceania,,,1998,114.0
Biological,Epidemic,Bacterial disease,BEN,Benin,Sub-Saharan Africa,Africa,,,1998,78.0
Biological,Epidemic,Bacterial disease,SEN,Senegal,Sub-Saharan Africa,Africa,,,1998,372.0
Biological,Epidemic,Bacterial disease,NGA,Nigeria,Sub-Saharan Africa,Africa,,,1998,39.0
Biological,Epidemic,Viral disease,AFG,Afghanistan,Southern Asia,Asia,,,1998,12.0
Biological,Epidemic,Bacterial disease,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1998,126.0
Biological,Epidemic,Viral disease,IDN,Indonesia,South-eastern Asia,Asia,,,1998,777.0
Biological,Epidemic,Bacterial disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,,,1998,115.0
Biological,Epidemic,Parasitic disease,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,,,1998,590.0
Biological,Epidemic,Bacterial disease,ECU,Ecuador,Latin America and the Caribbean,Americas,,,1998,12.0
Biological,Epidemic,Viral disease,BRA,Brazil,Latin America and the Caribbean,Americas,,,1998,
Biological,Epidemic,Viral disease,NPL,Nepal,Southern Asia,Asia,,,1998,133.0
Biological,Epidemic,Infectious disease (General),SDN,Sudan,Northern Africa,Africa,,,1998,39.0
Biological,Epidemic,Viral disease,TWN,Taiwan (Province of China),Eastern Asia,Asia,,,1998,54.0
Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,37.106,70.11,1998,4700.0
Hydrological,Flood,Flash flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,,,1998,27.0
Meteorological,Storm,Tornado,VNM,Viet Nam,South-eastern Asia,Asia,,,1998,42.0
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1998,19.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1998,3656.0
Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,,,1998,
Hydrological,Flood,Flash flood,TUR,Türkiye,Western Asia,Asia,,,1998,10.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1998,1.0
Geophysical,Earthquake,Ground movement,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,-17.731,-65.431,1998,95.0
Geophysical,Volcanic activity,Ash fall,GTM,Guatemala,Latin America and the Caribbean,Americas,14.4,-90.6,1998,
Hydrological,Mass movement (wet),Landslide (wet),CHN,China,Eastern Asia,Asia,,,1998,100.0
Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,,,1998,15.0
Hydrological,Mass movement (wet),Landslide (wet),IND,India,Southern Asia,Asia,,,1998,48.0
Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,,,1998,13.0
Meteorological,Storm,Hail,USA,United States of America,Northern America,Americas,,,1998,18.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1998,2871.0
Meteorological,Storm,Storm (General),PAK,Pakistan,Southern Asia,Asia,,,1998,12.0
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",USA,United States of America,Northern America,Americas,,,1998,1.0
Hydrological,Flood,Flash flood,TUR,Türkiye,Western Asia,Asia,,,1998,22.0
Hydrological,Flood,Flash flood,AUS,Australia,Australia and New Zealand,Oceania,,,1998,1.0
Hydrological,Flood,Riverine flood,ROU,Romania,Eastern Europe,Europe,,,1998,31.0
Meteorological,Storm,Storm (General),RUS,Russian Federation,Eastern Europe,Europe,,,1998,8.0
Hydrological,Flood,Flood (General),TJK,Tajikistan,Central Asia,Asia,,,1998,
Hydrological,Flood,Flash flood,USA,United States of America,Northern America,Americas,,,1998,11.0
Hydrological,Flood,Flash flood,USA,United States of America,Northern America,Americas,,,1998,
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,3.878,35.307,1998,145.0
Hydrological,Flood,Riverine flood,BGD,Bangladesh,Southern Asia,Asia,,,1998,1050.0
Meteorological,Extreme temperature,Heat wave,ITA,Italy,Southern Europe,Europe,,,1998,10.0
Geophysical,Earthquake,Ground movement,AZO,Azores Islands,Southern Europe,Europe,38.65,-28.626,1998,10.0
Geophysical,Earthquake,Ground movement,TUR,Türkiye,Western Asia,Asia,36.874,35.321,1998,
Hydrological,Flood,Riverine flood,NZL,New Zealand,Australia and New Zealand,Oceania,,,1998,
Meteorological,Extreme temperature,Heat wave,USA,United States of America,Northern America,Americas,,,1998,130.0
Hydrological,Flood,Flash flood,KGZ,Kyrgyzstan,Central Asia,Asia,,,1998,1.0
Geophysical,Earthquake,Ground movement,AZE,Azerbaijan,Western Asia,Asia,38.717,48.507,1998,1.0
Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,,,1998,2541.0
Geophysical,Volcanic activity,Ash fall,IDN,Indonesia,South-eastern Asia,Asia,-7.5,110.4,1998,
Hydrological,Flood,Flash flood,KOR,Republic of Korea,Eastern Asia,Asia,,,1998,403.0
Geophysical,Earthquake,Tsunami,PNG,Papua New Guinea,Melanesia,Oceania,-2.961,141.926,1998,2182.0
Hydrological,Flood,Flood (General),NPL,Nepal,Southern Asia,Asia,,,1998,260.0
Hydrological,Flood,Flood (General),MLI,Mali,Sub-Saharan Africa,Africa,,,1998,3.0
Hydrological,Flood,Riverine flood,CZE,Czechia,Eastern Europe,Europe,,,1998,6.0
Hydrological,Flood,Riverine flood,SVK,Slovakia,Eastern Europe,Europe,,,1998,54.0
Hydrological,Flood,Riverine flood,POL,Poland,Eastern Europe,Europe,,,1998,9.0
Hydrological,Flood,Flash flood,LKA,Sri Lanka,Southern Asia,Asia,,,1998,1.0
Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,,,1998,14.0
Meteorological,Storm,Lightning/Thunderstorms,USA,United States of America,Northern America,Americas,,,1998,
Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",GRC,Greece,Southern Europe,Europe,,,1998,14.0
Climatological,Wildfire,Forest fire,ESP,Spain,Southern Europe,Europe,,,1998,
Biological,Epidemic,Bacterial disease,IND,India,Southern Asia,Asia,,,1998,679.0
Biological,Epidemic,Infectious disease (General),LBR,Liberia,Sub-Saharan Africa,Africa,,,1998,12.0
Biological,Epidemic,Bacterial disease,KHM,Cambodia,South-eastern Asia,Asia,,,1998,15.0
Biological,Epidemic,Bacterial disease,AGO,Angola,Sub-Saharan Africa,Africa,,,1998,115.0
Biological,Infestation,Locust infestation,CMR,Cameroon,Sub-Saharan Africa,Africa,,,1998,
Hydrological,Flood,Riverine flood,UGA,Uganda,Sub-Saharan Africa,Africa,,,1998,
Meteorological,Extreme temperature,Heat wave,CYP,Cyprus,Western Asia,Asia,,,1998,52.0
