Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Latitude,Longitude,Start Year,Total Deaths
Meteorological,Storm,Storm (General),JPN,Japan,Eastern Asia,Asia,,,1974,108.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1974,21.0
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1974,94.0
Hydrological,Flood,Riverine flood,MMR,Myanmar,South-eastern Asia,Asia,,,1974,
Hydrological,Flood,Flood (General),NER,Niger,Sub-Saharan Africa,Africa,,,1974,
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1974,2500.0
Meteorological,Storm,Storm (General),DFR,Germany Federal Republic,Western Europe,Europe,,,1974,
Meteorological,Storm,Tropical cyclone,TTO,Trinidad and Tobago,Latin America and the Caribbean,Americas,,,1974,2.0
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1974,20.0
Meteorological,Storm,Tropical cyclone,BLZ,Belize,Latin America and the Caribbean,Americas,,,1974,
Meteorological,Storm,Tropical cyclone,HND,Honduras,Latin America and the Caribbean,Americas,,,1974,8000.0
Hydrological,Mass movement (wet),Landslide (wet),COL,Colombia,Latin America and the Caribbean,Americas,,,1974,90.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-12.265,-77.795,1974,78.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1974,26.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1974,13.0
Hydrological,Mass movement (wet),Landslide (wet),BRA,Brazil,Latin America and the Caribbean,Americas,,,1974,30.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1974,23.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1974,3.0
Hydrological,Flood,Flood (General),TUR,Türkiye,Western Asia,Asia,,,1974,33.0
Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,,,1974,11.0
Meteorological,Storm,Tropical cyclone,BGD,Bangladesh,Southern Asia,Asia,,,1974,
Hydrological,Mass movement (wet),Landslide (wet),ISL,Iceland,Northern Europe,Europe,,,1974,12.0
Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,,,1974,65.0
Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,35.1,72.9,1974,4700.0
Hydrological,Flood,Flood (General),PHL,Philippines,South-eastern Asia,Asia,,,1974,
Meteorological,Storm,Tropical cyclone,AUS,Australia,Australia and New Zealand,Oceania,,,1974,11.0
Hydrological,Flood,Flood (General),AUS,Australia,Australia and New Zealand,Oceania,,,1974,14.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1974,1.0
Meteorological,Storm,Tropical cyclone,HKG,"China, Hong Kong Special Administrative Region",Eastern Asia,Asia,,,1974,
Meteorological,Storm,Tropical cyclone,IND,India,Southern Asia,Asia,,,1974,
Biological,Epidemic,Bacterial disease,BRA,Brazil,Latin America and the Caribbean,Americas,,,1974,1500.0
Hydrological,Flood,Flood (General),IND,India,Southern Asia,Asia,,,1974,260.0
Hydrological,Flood,Flood (General),CAN,Canada,Northern America,Americas,,,1974,
Meteorological,Storm,Storm (General),BGD,Bangladesh,Southern Asia,Asia,,,1974,300.0
Meteorological,Storm,Storm (General),USA,United States of America,Northern America,Americas,,,1974,30.0
Hydrological,Mass movement (wet),Landslide (wet),LKA,Sri Lanka,Southern Asia,Asia,,,1974,27.0
Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,,,1974,143.0
Geophysical,Earthquake,Ground movement,PER,Peru,Latin America and the Caribbean,Americas,-12.299,-76.352,1974,10.0
Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,7.747,-77.688,1974,11.0
Climatological,Drought,Drought,BGD,Bangladesh,Southern Asia,Asia,,,1974,
Climatological,Drought,Drought,HTI,Haiti,Latin America and the Caribbean,Americas,,,1974,
Climatological,Drought,Drought,AUS,Australia,Australia and New Zealand,Oceania,,,1974,
